Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:54:07,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Monto asignado Cetes a 364 días"
Periodo disponible,24/04/1997 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Millones de Pesos
Base,
Aviso,
Tipo de información,
Fecha,SF43946
22/09/2011,"7,000"
29/09/2011,N/E
06/10/2011,N/E
13/10/2011,N/E
20/10/2011,"8,000"
27/10/2011,N/E
03/11/2011,N/E
10/11/2011,N/E
17/11/2011,"8,000"
24/11/2011,N/E
01/12/2011,N/E
08/12/2011,N/E
15/12/2011,"8,000"
22/12/2011,N/E
29/12/2011,N/E
05/01/2012,N/E
12/01/2012,"9,500"
19/01/2012,N/E
26/01/2012,N/E
02/02/2012,N/E
09/02/2012,"9,500"
16/02/2012,N/E
23/02/2012,N/E
01/03/2012,N/E
08/03/2012,"9,500"
15/03/2012,N/E
22/03/2012,N/E
29/03/2012,N/E
04/04/2012,"9,500"
12/04/2012,N/E
19/04/2012,N/E
26/04/2012,N/E
03/05/2012,"9,500"
10/05/2012,N/E
17/05/2012,N/E
24/05/2012,N/E
31/05/2012,"9,500"
07/06/2012,N/E
14/06/2012,N/E
21/06/2012,N/E
28/06/2012,"9,500"
05/07/2012,N/E
12/07/2012,N/E
19/07/2012,N/E
26/07/2012,"9,500"
02/08/2012,N/E
09/08/2012,N/E
16/08/2012,N/E
23/08/2012,"9,500"
30/08/2012,N/E
06/09/2012,N/E
13/09/2012,N/E
20/09/2012,"9,500"
27/09/2012,N/E
04/10/2012,N/E
11/10/2012,N/E
18/10/2012,"9,500"
25/10/2012,N/E
01/11/2012,N/E
08/11/2012,N/E
15/11/2012,"9,500"
22/11/2012,N/E
29/11/2012,N/E
06/12/2012,N/E
13/12/2012,"9,500"
20/12/2012,N/E
27/12/2012,N/E
03/01/2013,N/E
10/01/2013,"9,500"
17/01/2013,N/E
24/01/2013,N/E
31/01/2013,N/E
07/02/2013,"9,500"
14/02/2013,N/E
21/02/2013,N/E
28/02/2013,N/E
07/03/2013,"9,500"
14/03/2013,N/E
21/03/2013,N/E
27/03/2013,N/E
04/04/2013,"9,500"
11/04/2013,N/E
18/04/2013,N/E
25/04/2013,N/E
02/05/2013,"9,500"
09/05/2013,N/E
16/05/2013,N/E
23/05/2013,N/E
30/05/2013,"9,500"
06/06/2013,N/E
