Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:53:57,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Plazo en días Cetes a 364 días"
Periodo disponible,15/11/1990 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Días
Base,
Aviso,
Tipo de información,
Fecha,SF43944
15/07/1999,364
22/07/1999,N/E
29/07/1999,350
05/08/1999,N/E
12/08/1999,364
19/08/1999,N/E
26/08/1999,350
02/09/1999,N/E
09/09/1999,364
15/09/1999,N/E
23/09/1999,350
30/09/1999,N/E
07/10/1999,336
14/10/1999,N/E
21/10/1999,357
28/10/1999,N/E
04/11/1999,343
11/11/1999,N/E
18/11/1999,357
25/11/1999,N/E
02/12/1999,343
09/12/1999,N/E
16/12/1999,357
23/12/1999,N/E
30/12/1999,343
06/01/2000,N/E
13/01/2000,N/E
20/01/2000,N/E
27/01/2000,364
03/02/2000,N/E
10/02/2000,N/E
17/02/2000,N/E
24/02/2000,364
02/03/2000,N/E
09/03/2000,N/E
16/03/2000,N/E
23/03/2000,364
30/03/2000,N/E
06/04/2000,N/E
13/04/2000,N/E
19/04/2000,365
27/04/2000,N/E
04/05/2000,N/E
11/05/2000,N/E
18/05/2000,364
25/05/2000,N/E
01/06/2000,N/E
08/06/2000,N/E
15/06/2000,364
22/06/2000,N/E
29/06/2000,N/E
06/07/2000,N/E
13/07/2000,364
20/07/2000,N/E
27/07/2000,N/E
03/08/2000,N/E
10/08/2000,364
17/08/2000,N/E
24/08/2000,N/E
31/08/2000,N/E
07/09/2000,364
14/09/2000,N/E
21/09/2000,N/E
28/09/2000,N/E
05/10/2000,364
12/10/2000,N/E
19/10/2000,N/E
26/10/2000,N/E
01/11/2000,337
09/11/2000,N/E
16/11/2000,N/E
23/11/2000,N/E
30/11/2000,364
07/12/2000,N/E
14/12/2000,N/E
21/12/2000,N/E
28/12/2000,336
04/01/2001,N/E
11/01/2001,N/E
18/01/2001,N/E
25/01/2001,364
01/02/2001,N/E
08/02/2001,N/E
15/02/2001,N/E
22/02/2001,336
01/03/2001,N/E
08/03/2001,N/E
15/03/2001,N/E
22/03/2001,363
29/03/2001,N/E
05/04/2001,N/E
11/04/2001,N/E
19/04/2001,335
26/04/2001,N/E
03/05/2001,N/E
10/05/2001,N/E
17/05/2001,364
24/05/2001,N/E
31/05/2001,N/E
07/06/2001,N/E
14/06/2001,336
21/06/2001,N/E
28/06/2001,N/E
05/07/2001,N/E
12/07/2001,364
19/07/2001,N/E
26/07/2001,N/E
02/08/2001,N/E
09/08/2001,336
16/08/2001,N/E
23/08/2001,N/E
30/08/2001,N/E
06/09/2001,364
13/09/2001,N/E
20/09/2001,N/E
27/09/2001,N/E
04/10/2001,336
11/10/2001,N/E
18/10/2001,N/E
25/10/2001,N/E
01/11/2001,364
08/11/2001,N/E
15/11/2001,N/E
22/11/2001,N/E
29/11/2001,336
06/12/2001,N/E
13/12/2001,N/E
20/12/2001,N/E
27/12/2001,364
03/01/2002,N/E
10/01/2002,N/E
17/01/2002,N/E
24/01/2002,336
31/01/2002,N/E
07/02/2002,N/E
14/02/2002,N/E
21/02/2002,364
28/02/2002,N/E
07/03/2002,N/E
14/03/2002,N/E
20/03/2002,337
27/03/2002,N/E
04/04/2002,N/E
11/04/2002,N/E
18/04/2002,363
25/04/2002,N/E
02/05/2002,N/E
09/05/2002,N/E
16/05/2002,335
23/05/2002,N/E
30/05/2002,N/E
06/06/2002,N/E
13/06/2002,364
20/06/2002,N/E
27/06/2002,N/E
04/07/2002,N/E
11/07/2002,336
18/07/2002,N/E
25/07/2002,N/E
01/08/2002,N/E
08/08/2002,364
15/08/2002,N/E
22/08/2002,N/E
29/08/2002,N/E
05/09/2002,336
12/09/2002,N/E
19/09/2002,N/E
26/09/2002,N/E
03/10/2002,364
10/10/2002,N/E
17/10/2002,N/E
24/10/2002,N/E
31/10/2002,336
07/11/2002,N/E
14/11/2002,N/E
21/11/2002,N/E
28/11/2002,364
05/12/2002,N/E
11/12/2002,N/E
19/12/2002,N/E
26/12/2002,336
02/01/2003,N/E
09/01/2003,N/E
16/01/2003,N/E
23/01/2003,364
30/01/2003,N/E
06/02/2003,N/E
13/02/2003,N/E
20/02/2003,336
27/02/2003,N/E
06/03/2003,N/E
13/03/2003,N/E
20/03/2003,364
27/03/2003,N/E
03/04/2003,N/E
10/04/2003,N/E
16/04/2003,337
24/04/2003,N/E
30/04/2003,N/E
08/05/2003,N/E
15/05/2003,364
22/05/2003,N/E
29/05/2003,N/E
05/06/2003,N/E
12/06/2003,336
19/06/2003,N/E
26/06/2003,N/E
03/07/2003,N/E
10/07/2003,364
17/07/2003,N/E
24/07/2003,N/E
31/07/2003,N/E
07/08/2003,336
14/08/2003,N/E
21/08/2003,N/E
28/08/2003,N/E
04/09/2003,364
11/09/2003,N/E
18/09/2003,N/E
